#name, rflam
1.482e+00_8.534e-01_6.029e-01_2.487e-01_1.766e-03_9.900e+01.h5, 0.427568
1.288e+00_7.311e-01_3.876e-01_3.192e-01_2.431e-02_8.500e+01.h5, 0.366710
1.373e+00_9.132e-01_5.375e-01_3.569e-01_1.881e-02_2.100e+01.h5, 0.429657
1.516e+00_1.090e+00_6.713e-01_3.451e-01_7.330e-02_2.100e+01.h5, 0.480967
1.041e+00_9.744e-01_2.935e-01_6.678e-01_1.307e-02_6.200e+01.h5, 0.522341
2.074e+00_1.489e+00_7.383e-01_7.482e-01_2.509e-03_1.500e+01.h5, 0.539475
1.221e+00_9.882e-01_8.503e-01_1.368e-01_1.128e-03_2.650e+02.h5, 0.529474
2.869e+00_1.481e+00_3.456e-01_1.112e+00_2.341e-02_2.000e+01.h5, 0.435030
8.129e-01_7.376e-01_5.146e-01_2.150e-01_8.060e-03_7.100e+01.h5, 0.485890
1.639e+00_1.092e+00_3.256e-01_7.408e-01_2.568e-02_2.200e+02.h5, 0.446534
2.225e+00_1.247e+00_3.426e-01_8.775e-01_2.683e-02_1.380e+02.h5, 0.440145
1.249e+00_7.903e-01_2.420e-01_5.359e-01_1.244e-02_3.070e+02.h5, 0.365312
1.069e+00_8.755e-01_6.723e-01_1.890e-01_1.410e-02_5.500e+01.h5, 0.500805
2.909e+00_1.454e+00_1.292e+00_6.696e-02_9.420e-02_4.500e+01.h5, 0.557248
1.634e+00_1.346e+00_2.349e-01_1.089e+00_2.243e-02_1.610e+02.h5, 0.528042
1.030e+00_8.439e-01_2.839e-01_5.058e-01_5.417e-02_1.600e+01.h5, 0.448620
1.186e+00_1.555e+00_1.243e+00_2.684e-01_4.319e-02_2.000e+01.h5, 0.685185
1.287e+00_1.075e+00_3.541e-01_7.073e-01_1.409e-02_4.100e+01.h5, 0.506604
8.953e-01_1.051e+00_8.791e-01_1.120e-01_5.987e-02_2.700e+01.h5, 0.606291
1.327e+00_1.199e+00_5.161e-01_6.157e-01_6.712e-02_1.230e+02.h5, 0.554295
8.005e-01_1.215e+00_5.733e-01_6.396e-01_2.592e-03_3.090e+02.h5, 0.668334
1.196e+00_1.140e+00_7.305e-01_3.481e-01_6.182e-02_2.100e+01.h5, 0.558649
1.175e+00_1.143e+00_7.076e-01_4.327e-01_2.827e-03_2.900e+01.h5, 0.565119
1.458e+00_1.064e+00_1.398e-01_8.794e-01_4.430e-02_3.700e+01.h5, 0.454431
1.506e+00_1.493e+00_1.022e+00_4.424e-01_2.819e-02_2.100e+01.h5, 0.608868
1.366e+00_7.925e-01_4.066e-01_3.429e-01_4.306e-02_3.020e+02.h5, 0.394352
7.704e-01_8.450e-01_4.328e-01_4.015e-01_1.072e-02_6.000e+01.h5, 0.517327
7.843e-01_1.190e+00_2.695e-01_8.582e-01_6.194e-02_3.800e+01.h5, 0.682825
8.544e-01_1.109e+00_6.883e-01_3.542e-01_6.680e-02_8.100e+01.h5, 0.590215
1.418e+00_1.067e+00_3.015e-01_7.444e-01_2.101e-02_1.700e+01.h5, 0.474198
2.680e+00_2.214e+00_5.800e-01_1.486e+00_1.486e-01_7.900e+01.h5, 0.654448
2.190e+00_1.561e+00_4.803e-01_1.002e+00_7.898e-02_2.500e+01.h5, 0.542713
9.781e-01_1.143e+00_8.000e-01_3.114e-01_3.146e-02_2.290e+02.h5, 0.614210
2.845e+00_1.586e+00_7.264e-01_7.794e-01_8.004e-02_1.490e+02.h5, 0.508180
1.243e+00_1.014e+00_8.858e-01_9.941e-02_2.898e-02_1.570e+02.h5, 0.551538
1.683e+00_1.356e+00_1.889e-01_1.146e+00_2.160e-02_2.500e+01.h5, 0.558014
8.546e-01_1.122e+00_2.433e-01_8.475e-01_3.094e-02_1.070e+02.h5, 0.620574
2.097e+00_1.244e+00_4.538e-01_7.061e-01_8.373e-02_2.000e+01.h5, 0.453823
1.465e+00_8.232e-01_5.373e-01_2.541e-01_3.172e-02_6.800e+01.h5, 0.384577
1.063e+00_1.269e+00_9.596e-01_2.208e-01_8.837e-02_2.520e+02.h5, 0.644594
1.358e+00_9.850e-01_2.103e-01_7.106e-01_6.416e-02_6.900e+01.h5, 0.429429
2.019e+00_1.474e+00_2.399e-01_1.135e+00_9.946e-02_6.400e+01.h5, 0.542821
1.405e+00_8.923e-01_5.201e-01_3.311e-01_4.115e-02_3.300e+01.h5, 0.409877
9.118e-01_9.212e-01_3.654e-01_5.225e-01_3.323e-02_3.200e+01.h5, 0.506885
1.749e+00_1.596e+00_8.138e-01_7.496e-01_3.250e-02_4.000e+01.h5, 0.618069
1.568e+00_7.592e-01_5.803e-01_1.527e-01_2.606e-02_3.400e+01.h5, 0.387239
1.858e+00_9.012e-01_6.207e-01_2.377e-01_4.284e-02_1.610e+02.h5, 0.391989
6.025e-01_8.195e-01_7.150e-01_6.120e-02_4.331e-02_1.300e+01.h5, 0.588530
2.749e+00_1.385e+00_6.856e-01_6.614e-01_3.815e-02_2.010e+02.h5, 0.465954
1.547e+00_1.330e+00_1.117e+00_1.803e-01_3.322e-02_1.560e+02.h5, 0.627398
1.173e+00_8.662e-01_6.366e-01_1.827e-01_4.691e-02_1.400e+02.h5, 0.464924
1.374e+00_1.423e+00_1.002e+00_3.696e-01_5.174e-02_1.820e+02.h5, 0.631459
1.433e+00_1.406e+00_7.282e-01_6.366e-01_4.147e-02_2.400e+01.h5, 0.600114
2.359e+00_1.166e+00_2.097e-01_9.523e-01_4.363e-03_2.320e+02.h5, 0.359400
1.744e+00_1.147e+00_8.576e-01_2.635e-01_2.567e-02_1.100e+01.h5, 0.513273
7.464e-01_7.726e-01_1.076e-01_6.488e-01_1.619e-02_2.300e+01.h5, 0.475265
1.448e+00_1.503e+00_1.207e+00_2.736e-01_2.232e-02_3.900e+01.h5, 0.661174
2.534e+00_1.467e+00_3.971e-01_1.010e+00_5.984e-02_3.400e+01.h5, 0.488008
1.242e+00_1.020e+00_4.961e-01_5.005e-01_2.369e-02_2.370e+02.h5, 0.486297
2.395e+00_1.138e+00_5.029e-01_5.716e-01_6.351e-02_3.600e+01.h5, 0.406596
1.696e+00_1.165e+00_2.323e-01_9.238e-01_9.252e-03_1.040e+02.h5, 0.485617
1.579e+00_1.156e+00_4.869e-01_6.269e-01_4.202e-02_2.600e+01.h5, 0.497717
2.622e+00_1.258e+00_8.997e-01_3.179e-01_3.999e-02_2.100e+01.h5, 0.468476
6.882e-01_8.571e-01_3.254e-01_5.236e-01_8.209e-03_1.660e+02.h5, 0.540631
1.335e+00_1.604e+00_5.368e-01_1.027e+00_4.044e-02_5.400e+01.h5, 0.694359
1.902e+00_1.143e+00_3.886e-01_7.411e-01_1.369e-02_1.390e+02.h5, 0.436671
1.827e+00_8.882e-01_7.272e-01_1.300e-01_3.089e-02_1.600e+01.h5, 0.418972
9.373e-01_1.439e+00_1.492e-01_1.206e+00_8.436e-02_2.360e+02.h5, 0.667526
7.589e-01_1.005e+00_2.395e-01_7.413e-01_2.441e-02_3.080e+02.h5, 0.561984
9.990e-01_7.480e-01_3.048e-01_4.388e-01_4.377e-03_1.090e+02.h5, 0.390961
1.367e+00_9.676e-01_5.707e-01_3.451e-01_5.181e-02_1.180e+02.h5, 0.463098
2.157e+00_1.302e+00_4.050e-01_8.938e-01_3.692e-03_2.000e+01.h5, 0.463258
9.902e-01_8.858e-01_1.475e-01_7.268e-01_1.146e-02_1.130e+02.h5, 0.431374
7.657e-01_7.640e-01_2.463e-01_5.021e-01_1.550e-02_1.360e+02.h5, 0.446644
1.543e+00_1.416e+00_1.015e+00_3.470e-01_5.340e-02_1.560e+02.h5, 0.593216
1.684e+00_1.338e+00_5.971e-01_7.086e-01_3.228e-02_8.100e+01.h5, 0.534580
2.223e+00_1.540e+00_3.719e-01_1.148e+00_1.985e-02_1.900e+01.h5, 0.549711
1.163e+00_8.029e-01_5.249e-01_2.290e-01_4.911e-02_3.600e+01.h5, 0.415911
1.217e+00_1.187e+00_7.225e-01_3.989e-01_6.532e-02_1.430e+02.h5, 0.555772
1.938e+00_1.383e+00_3.812e-01_9.240e-01_7.751e-02_6.800e+01.h5, 0.503876
7.902e-01_1.085e+00_9.131e-01_9.936e-02_7.232e-02_7.100e+01.h5, 0.627774
2.220e+00_1.558e+00_1.319e+00_1.608e-01_7.768e-02_3.000e+01.h5, 0.609092
8.282e-01_1.162e+00_8.849e-01_2.723e-01_4.757e-03_1.000e+01.h5, 0.652574
1.672e+00_9.033e-01_2.136e-01_6.471e-01_4.253e-02_2.250e+02.h5, 0.341501
8.901e-01_7.489e-01_5.756e-01_1.380e-01_3.524e-02_1.900e+01.h5, 0.466802
1.265e+00_1.149e+00_5.169e-01_5.522e-01_7.976e-02_1.700e+01.h5, 0.547102
1.145e+00_1.364e+00_1.146e+00_1.816e-01_3.621e-02_2.070e+02.h5, 0.680807
7.623e-01_8.850e-01_2.919e-01_5.876e-01_5.553e-03_2.850e+02.h5, 0.540762
8.851e-01_8.327e-01_4.425e-01_3.401e-01_5.000e-02_8.800e+01.h5, 0.462751
1.756e+00_1.589e+00_5.109e-01_1.059e+00_1.947e-02_1.600e+01.h5, 0.586884
2.611e+00_1.359e+00_7.845e-01_5.196e-01_5.445e-02_7.200e+01.h5, 0.473733
2.004e+00_1.124e+00_7.677e-01_3.444e-01_1.168e-02_2.860e+02.h5, 0.474060
1.621e+00_1.071e+00_1.372e-01_9.221e-01_1.142e-02_1.800e+01.h5, 0.451302
6.685e-01_9.565e-01_2.620e-01_6.871e-01_7.473e-03_1.870e+02.h5, 0.610209
1.976e+00_1.196e+00_1.486e-01_9.722e-01_7.537e-02_1.200e+01.h5, 0.447334
7.208e-01_9.389e-01_2.210e-01_6.585e-01_5.935e-02_1.100e+01.h5, 0.597379
4.876e+00_2.337e+00_3.535e-01_1.898e+00_8.606e-02_6.400e+01.h5, 0.511560
8.586e-01_9.595e-01_6.721e-01_2.519e-01_3.552e-02_1.120e+02.h5, 0.539471
1.818e+00_1.501e+00_8.477e-01_5.609e-01_9.250e-02_1.410e+02.h5, 0.569445
1.741e+00_1.056e+00_2.988e-01_7.444e-01_1.310e-02_5.200e+01.h5, 0.435719
1.529e+00_1.125e+00_8.047e-01_2.814e-01_3.906e-02_1.110e+02.h5, 0.508740
6.837e-01_9.005e-01_4.859e-01_3.516e-01_6.296e-02_1.160e+02.h5, 0.544668
1.734e+00_1.029e+00_7.629e-01_2.359e-01_3.000e-02_4.200e+01.h5, 0.478040
1.173e+00_9.907e-01_3.584e-01_6.029e-01_2.948e-02_1.400e+01.h5, 0.480971
1.418e+00_1.575e+00_1.277e+00_2.180e-01_8.042e-02_3.000e+01.h5, 0.677722
1.540e+00_1.249e+00_3.234e-01_9.033e-01_2.236e-02_2.000e+01.h5, 0.525644
1.312e+00_1.226e+00_9.198e-01_2.791e-01_2.702e-02_4.300e+01.h5, 0.575669
1.191e+00_1.126e+00_7.633e-01_3.337e-01_2.911e-02_6.200e+01.h5, 0.522977
2.386e+00_1.229e+00_2.173e-01_1.000e+00_1.099e-02_6.700e+01.h5, 0.424249
2.554e+00_1.525e+00_1.219e+00_2.396e-01_6.598e-02_2.100e+01.h5, 0.575048
1.214e+00_1.510e+00_1.211e+00_2.535e-01_4.631e-02_5.100e+01.h5, 0.676659
1.351e+00_1.042e+00_8.338e-01_1.732e-01_3.486e-02_1.700e+01.h5, 0.513384
1.068e+00_7.850e-01_1.031e-01_6.802e-01_1.638e-03_3.400e+01.h5, 0.373149
2.122e+00_1.512e+00_4.071e-01_1.091e+00_1.462e-02_3.500e+01.h5, 0.546271
1.801e+00_1.330e+00_5.480e-01_7.357e-01_4.615e-02_1.600e+01.h5, 0.500138
1.171e+00_9.180e-01_4.695e-01_4.146e-01_3.384e-02_2.930e+02.h5, 0.433640
1.530e+00_9.239e-01_7.530e-01_1.412e-01_2.972e-02_7.600e+01.h5, 0.457072
1.030e+00_1.333e+00_7.460e-01_5.467e-01_4.020e-02_3.600e+01.h5, 0.636747
2.698e+00_1.428e+00_6.224e-01_7.288e-01_7.677e-02_1.600e+01.h5, 0.462752
2.613e+00_1.249e+00_5.500e-01_6.826e-01_1.691e-02_1.300e+01.h5, 0.418719
9.184e-01_9.856e-01_3.302e-01_6.371e-01_1.835e-02_1.210e+02.h5, 0.524126
1.805e+00_1.286e+00_8.310e-01_4.545e-01_2.539e-04_1.800e+02.h5, 0.525563
1.516e+00_1.355e+00_1.943e-01_1.077e+00_8.351e-02_7.000e+01.h5, 0.601513
8.933e-01_1.226e+00_3.301e-01_8.484e-01_4.759e-02_2.250e+02.h5, 0.638750
1.103e+00_1.029e+00_7.955e-01_2.206e-01_1.323e-02_1.800e+01.h5, 0.540192
8.277e-01_8.769e-01_6.452e-01_1.857e-01_4.601e-02_2.700e+01.h5, 0.523752
5.499e-01_8.112e-01_5.317e-01_2.751e-01_4.384e-03_1.300e+01.h5, 0.560819
1.141e+00_8.993e-01_2.162e-01_6.491e-01_3.401e-02_8.000e+01.h5, 0.464435
1.415e+00_8.045e-01_5.886e-01_2.137e-01_2.176e-03_1.200e+01.h5, 0.391763
1.618e+00_1.190e+00_6.939e-01_4.797e-01_1.676e-02_2.820e+02.h5, 0.510249
2.278e+00_1.332e+00_7.885e-01_4.819e-01_6.196e-02_8.800e+01.h5, 0.499717
1.155e+00_1.624e+00_7.157e-01_8.949e-01_1.301e-02_2.220e+02.h5, 0.700761
2.153e+00_1.189e+00_3.968e-01_7.875e-01_5.160e-03_7.400e+01.h5, 0.429407
1.345e+00_1.197e+00_6.351e-01_5.042e-01_5.787e-02_1.580e+02.h5, 0.515193
9.276e-01_1.086e+00_9.372e-01_8.340e-02_6.519e-02_7.600e+01.h5, 0.622418
1.772e+00_9.362e-01_5.999e-01_3.119e-01_2.442e-02_1.390e+02.h5, 0.409926
3.027e+00_1.940e+00_9.040e-01_9.664e-01_6.957e-02_1.950e+02.h5, 0.554666
1.771e+00_1.419e+00_5.391e-01_8.765e-01_3.101e-03_2.030e+02.h5, 0.521594
2.375e+00_1.283e+00_7.034e-01_5.399e-01_3.991e-02_5.500e+01.h5, 0.449724
7.970e-01_1.237e+00_4.510e-01_7.421e-01_4.433e-02_1.000e+01.h5, 0.650732
2.271e+00_1.412e+00_1.175e+00_1.875e-01_4.984e-02_2.630e+02.h5, 0.578704
1.036e+00_1.362e+00_3.627e-01_9.125e-01_8.692e-02_2.400e+01.h5, 0.693112
7.232e-01_1.119e+00_3.306e-01_7.733e-01_1.481e-02_7.800e+01.h5, 0.680223
2.710e+00_1.641e+00_6.555e-01_9.716e-01_1.349e-02_3.600e+01.h5, 0.508008
1.728e+00_1.194e+00_8.996e-01_2.319e-01_6.242e-02_1.600e+02.h5, 0.539681
8.424e-01_1.236e+00_8.129e-01_3.617e-01_6.173e-02_1.030e+02.h5, 0.640965
2.140e+00_1.013e+00_8.850e-01_1.110e-01_1.655e-02_1.800e+01.h5, 0.464840
2.667e+00_1.576e+00_1.223e+00_3.199e-01_3.269e-02_1.470e+02.h5, 0.560449
2.490e+00_1.536e+00_1.378e+00_1.039e-01_5.444e-02_5.500e+01.h5, 0.637258
6.401e-01_8.442e-01_6.814e-01_1.415e-01_2.135e-02_3.800e+01.h5, 0.578176
1.150e+00_1.041e+00_5.766e-01_4.551e-01_9.317e-03_3.000e+01.h5, 0.527923
5.647e-01_8.651e-01_5.993e-01_2.458e-01_1.998e-02_3.160e+02.h5, 0.597178
1.725e+00_8.543e-01_3.425e-01_4.646e-01_4.720e-02_1.900e+01.h5, 0.358639
1.151e+00_8.649e-01_4.071e-01_4.554e-01_2.449e-03_1.750e+02.h5, 0.443877
1.467e+00_1.484e+00_3.172e-01_1.159e+00_7.870e-03_2.620e+02.h5, 0.616620
1.653e+00_9.077e-01_3.318e-01_5.340e-01_4.193e-02_1.100e+01.h5, 0.376905
1.693e+00_1.470e+00_3.320e-01_1.062e+00_7.571e-02_2.000e+01.h5, 0.591776
1.579e+00_9.523e-01_4.189e-01_4.884e-01_4.497e-02_3.100e+01.h5, 0.407308
3.288e+00_2.063e+00_1.146e+00_9.026e-01_1.456e-02_1.210e+02.h5, 0.589165
1.202e+00_1.143e+00_8.467e-01_2.489e-01_4.788e-02_1.910e+02.h5, 0.591145
1.376e+00_1.143e+00_1.008e+00_7.617e-02_5.916e-02_1.000e+01.h5, 0.585173
1.433e+00_8.173e-01_6.827e-01_7.906e-02_5.555e-02_6.300e+01.h5, 0.415889
7.933e-01_9.452e-01_6.151e-01_3.079e-01_2.217e-02_1.130e+02.h5, 0.537421
2.666e+00_1.295e+00_6.724e-01_5.955e-01_2.663e-02_9.000e+01.h5, 0.433683
1.248e+00_8.774e-01_1.156e-01_7.587e-01_3.128e-03_1.200e+01.h5, 0.387479
5.801e-01_7.558e-01_1.913e-01_5.136e-01_5.087e-02_2.800e+01.h5, 0.561084
9.145e-01_9.073e-01_5.064e-01_3.648e-01_3.608e-02_1.830e+02.h5, 0.504392
2.689e+00_1.531e+00_2.396e-01_1.213e+00_7.840e-02_8.000e+01.h5, 0.483380
2.008e+00_9.896e-01_7.642e-01_1.697e-01_5.572e-02_1.780e+02.h5, 0.434469
3.116e+00_1.533e+00_4.615e-01_1.067e+00_4.293e-03_2.700e+01.h5, 0.428234
1.263e+00_9.003e-01_3.899e-01_4.649e-01_4.541e-02_2.200e+01.h5, 0.422692
1.191e+00_1.463e+00_3.769e-01_1.046e+00_3.999e-02_3.100e+01.h5, 0.659146
2.438e+00_1.275e+00_3.513e-01_8.744e-01_4.896e-02_1.350e+02.h5, 0.426909
5.279e-01_8.084e-01_3.780e-01_4.104e-01_1.996e-02_8.400e+01.h5, 0.589997
1.686e+00_1.348e+00_1.712e-01_1.172e+00_4.902e-03_1.900e+01.h5, 0.540098
2.219e+00_1.448e+00_8.471e-01_5.622e-01_3.901e-02_3.400e+01.h5, 0.515164
4.999e+00_2.346e+00_2.995e-01_2.018e+00_2.876e-02_2.030e+02.h5, 0.501097
1.473e+00_1.188e+00_1.038e+00_1.390e-01_1.125e-02_1.790e+02.h5, 0.597787
2.362e+00_1.451e+00_6.341e-01_7.495e-01_6.739e-02_2.400e+01.h5, 0.498350
1.064e+00_9.162e-01_8.229e-01_5.755e-02_3.575e-02_2.960e+02.h5, 0.546940
1.104e+00_8.359e-01_7.160e-01_9.075e-02_2.917e-02_7.300e+01.h5, 0.506246
1.484e+00_1.356e+00_5.394e-01_7.260e-01_9.038e-02_3.300e+01.h5, 0.575766
1.255e+00_1.228e+00_2.924e-01_9.130e-01_2.239e-02_4.800e+01.h5, 0.605723
1.570e+00_1.349e+00_6.020e-01_7.286e-01_1.793e-02_1.330e+02.h5, 0.530144
2.656e+00_1.304e+00_2.375e-01_9.854e-01_8.149e-02_1.600e+01.h5, 0.384623
1.739e+00_1.294e+00_6.161e-01_6.111e-01_6.641e-02_5.400e+01.h5, 0.519913
2.033e+00_1.083e+00_7.286e-01_3.400e-01_1.438e-02_9.800e+01.h5, 0.462045
1.394e+00_1.826e+00_9.569e-01_7.562e-01_1.124e-01_3.600e+01.h5, 0.696419
9.730e-01_1.491e+00_8.528e-01_6.022e-01_3.557e-02_7.400e+01.h5, 0.673095
1.982e+00_1.350e+00_3.683e-01_9.147e-01_6.692e-02_1.760e+02.h5, 0.502102
1.823e+00_1.109e+00_5.418e-01_4.989e-01_6.824e-02_7.000e+01.h5, 0.452264
1.561e+00_1.061e+00_4.275e-01_6.260e-01_7.678e-03_1.010e+02.h5, 0.456303
8.586e-01_7.960e-01_3.334e-01_4.461e-01_1.659e-02_3.300e+01.h5, 0.477434
2.767e+00_1.384e+00_9.510e-01_3.760e-01_5.680e-02_1.250e+02.h5, 0.505641
8.097e-01_1.197e+00_1.417e-01_1.014e+00_4.103e-02_8.700e+01.h5, 0.695035
3.390e+00_1.948e+00_9.493e-01_9.027e-01_9.609e-02_2.120e+02.h5, 0.542438
1.358e+00_1.768e+00_9.499e-01_7.618e-01_5.667e-02_3.000e+01.h5, 0.679996
9.806e-01_1.314e+00_4.710e-01_8.187e-01_2.387e-02_4.400e+01.h5, 0.669016
1.831e+00_1.181e+00_2.154e-01_9.515e-01_1.370e-02_3.200e+01.h5, 0.444012
2.328e+00_1.551e+00_4.346e-01_1.095e+00_2.178e-02_4.000e+01.h5, 0.531291
7.557e-01_7.632e-01_4.684e-01_2.853e-01_9.591e-03_2.800e+01.h5, 0.474733
2.560e+00_1.597e+00_1.392e+00_1.648e-01_4.026e-02_8.100e+01.h5, 0.630513
2.421e+00_1.255e+00_2.012e-01_1.001e+00_5.254e-02_9.600e+01.h5, 0.401063
7.128e-01_8.899e-01_2.746e-01_5.926e-01_2.269e-02_1.250e+02.h5, 0.573920
8.154e-01_1.249e+00_6.092e-01_6.231e-01_1.701e-02_5.500e+01.h5, 0.651137
1.536e+00_8.404e-01_6.874e-01_1.415e-01_1.149e-02_4.200e+01.h5, 0.414741
1.056e+00_1.442e+00_7.837e-01_6.447e-01_1.317e-02_1.300e+01.h5, 0.651711
9.985e-01_7.387e-01_4.374e-01_2.595e-01_4.184e-02_1.400e+01.h5, 0.399577
8.002e-01_1.042e+00_7.842e-01_2.461e-01_1.193e-02_2.100e+01.h5, 0.627568
4.687e+00_2.296e+00_1.789e+00_4.761e-01_3.122e-02_1.100e+01.h5, 0.643534
1.464e+00_1.524e+00_1.161e+00_3.272e-01_3.507e-02_9.900e+01.h5, 0.641150
1.581e+00_8.392e-01_3.396e-01_4.749e-01_2.473e-02_8.300e+01.h5, 0.345234
1.289e+00_9.064e-01_5.067e-01_3.534e-01_4.634e-02_1.610e+02.h5, 0.418201
1.915e+00_1.396e+00_3.558e-01_1.024e+00_1.599e-02_2.900e+01.h5, 0.512517
1.566e+00_8.762e-01_1.949e-01_6.733e-01_7.964e-03_7.100e+01.h5, 0.371644
1.233e+00_9.932e-01_7.538e-01_2.070e-01_3.248e-02_2.800e+01.h5, 0.517346
1.499e+00_1.158e+00_9.323e-01_1.689e-01_5.678e-02_3.900e+01.h5, 0.546366
2.177e+00_1.375e+00_1.200e+00_1.645e-01_1.039e-02_1.100e+01.h5, 0.586054
2.680e+00_1.408e+00_4.438e-01_8.960e-01_6.843e-02_1.200e+01.h5, 0.443498
1.048e+00_7.417e-01_9.162e-02_5.987e-01_5.138e-02_5.300e+01.h5, 0.340533
5.860e-01_7.770e-01_1.356e-01_6.353e-01_6.023e-03_1.300e+01.h5, 0.548731
1.756e+00_1.067e+00_5.110e-01_5.231e-01_3.262e-02_2.380e+02.h5, 0.444384
1.499e+00_8.659e-01_4.989e-01_3.625e-01_4.469e-03_1.000e+02.h5, 0.407062
1.341e+00_1.025e+00_3.976e-01_5.675e-01_5.952e-02_2.150e+02.h5, 0.468771
1.498e+00_1.101e+00_9.737e-01_7.697e-02_5.052e-02_8.400e+01.h5, 0.580429
2.099e+00_1.254e+00_9.621e-01_2.837e-01_8.360e-03_7.100e+01.h5, 0.511317
7.583e-01_1.055e+00_3.804e-01_6.591e-01_1.531e-02_6.500e+01.h5, 0.620079
3.120e+00_1.474e+00_5.814e-01_8.549e-01_3.770e-02_3.000e+01.h5, 0.432708
1.021e+00_7.392e-01_2.673e-01_4.399e-01_3.207e-02_2.000e+01.h5, 0.380667
8.161e-01_7.219e-01_2.980e-01_3.809e-01_4.292e-02_1.800e+01.h5, 0.447959
7.087e-01_9.097e-01_6.036e-01_2.455e-01_6.065e-02_1.800e+01.h5, 0.551548
2.282e+00_1.130e+00_1.974e-01_9.222e-01_1.018e-02_2.320e+02.h5, 0.363719
1.214e+00_1.099e+00_9.138e-01_1.755e-01_9.329e-03_3.500e+01.h5, 0.572744
1.899e+00_1.276e+00_9.567e-01_2.934e-01_2.623e-02_2.720e+02.h5, 0.537422
1.574e+00_1.073e+00_8.245e-01_2.027e-01_4.561e-02_8.700e+01.h5, 0.520549
2.582e+00_1.513e+00_1.030e+00_4.667e-01_1.656e-02_1.780e+02.h5, 0.528298
1.271e+00_1.596e+00_1.659e-01_1.418e+00_1.209e-02_1.800e+01.h5, 0.699283
1.820e+00_9.021e-01_2.109e-01_6.489e-01_4.223e-02_3.900e+01.h5, 0.348060
2.341e+00_1.116e+00_6.813e-01_3.976e-01_3.683e-02_7.200e+01.h5, 0.414230
1.058e+00_1.421e+00_2.439e-01_1.128e+00_4.884e-02_2.980e+02.h5, 0.663677
2.082e+00_1.584e+00_9.902e-01_5.363e-01_5.757e-02_1.030e+02.h5, 0.593218
1.652e+00_1.028e+00_6.948e-01_2.784e-01_5.513e-02_1.700e+01.h5, 0.457418
1.041e+00_8.766e-01_3.431e-01_4.796e-01_5.393e-02_6.300e+01.h5, 0.459592
2.299e+00_1.326e+00_2.158e-01_1.083e+00_2.700e-02_3.200e+01.h5, 0.463738
3.427e+00_2.325e+00_1.979e+00_2.473e-01_9.842e-02_1.120e+02.h5, 0.704049
8.470e-01_1.282e+00_4.601e-01_7.462e-01_7.583e-02_3.000e+01.h5, 0.678984
1.947e+00_1.093e+00_4.705e-01_5.723e-01_5.065e-02_5.300e+01.h5, 0.423455
8.937e-01_1.073e+00_1.096e-01_9.137e-01_4.931e-02_2.600e+01.h5, 0.595356
2.284e+00_1.587e+00_2.582e-01_1.319e+00_1.019e-02_6.900e+01.h5, 0.513353
1.722e+00_1.182e+00_3.748e-01_7.625e-01_4.464e-02_1.400e+01.h5, 0.461184
2.522e+00_1.227e+00_4.607e-01_7.011e-01_6.548e-02_1.700e+01.h5, 0.420279
2.410e+00_1.172e+00_4.367e-01_7.325e-01_3.268e-03_9.300e+01.h5, 0.397389
2.497e+00_1.492e+00_1.044e+00_3.808e-01_6.716e-02_5.200e+01.h5, 0.552783
2.000e+00_1.203e+00_4.430e-01_6.913e-01_6.861e-02_1.530e+02.h5, 0.452917
1.321e+00_1.031e+00_3.121e-01_6.967e-01_2.234e-02_2.400e+01.h5, 0.471008
2.396e+00_1.257e+00_1.014e+00_2.160e-01_2.676e-02_1.400e+01.h5, 0.519472
7.343e-01_1.134e+00_7.596e-01_3.690e-01_5.658e-03_1.400e+01.h5, 0.632935
1.727e+00_1.380e+00_3.961e-01_9.769e-01_6.682e-03_1.460e+02.h5, 0.540842
2.322e+00_1.438e+00_2.227e-01_1.193e+00_2.238e-02_2.740e+02.h5, 0.442229
2.132e+00_1.255e+00_7.303e-01_4.976e-01_2.737e-02_2.640e+02.h5, 0.494000
1.129e+00_1.580e+00_1.033e+00_5.255e-01_2.140e-02_7.800e+01.h5, 0.679698
1.873e+00_1.243e+00_1.033e+00_1.653e-01_4.530e-02_4.600e+01.h5, 0.548244
1.291e+00_1.475e+00_8.101e-01_5.776e-01_8.699e-02_3.060e+02.h5, 0.631593
2.336e+00_1.254e+00_1.080e+00_1.263e-01_4.789e-02_4.800e+01.h5, 0.535810
9.217e-01_1.219e+00_2.959e-01_8.835e-01_3.953e-02_1.800e+01.h5, 0.671108
1.017e+00_1.226e+00_1.041e+00_1.505e-01_3.465e-02_2.400e+01.h5, 0.651278
1.723e+00_1.117e+00_6.586e-01_4.341e-01_2.473e-02_5.100e+01.h5, 0.467662
2.956e+00_1.538e+00_1.279e+00_2.470e-01_1.202e-02_4.200e+01.h5, 0.595712
1.346e+00_8.715e-01_2.276e-01_5.854e-01_5.841e-02_1.190e+02.h5, 0.375971
9.246e-01_9.058e-01_3.803e-01_4.780e-01_4.742e-02_1.320e+02.h5, 0.509105
1.450e+00_9.264e-01_1.681e-01_6.979e-01_6.035e-02_1.100e+01.h5, 0.397465
8.640e-01_1.235e+00_2.961e-01_9.033e-01_3.593e-02_1.070e+02.h5, 0.660728
1.128e+00_8.090e-01_6.850e-01_6.933e-02_5.471e-02_4.400e+01.h5, 0.479911
1.588e+00_8.470e-01_2.992e-01_5.100e-01_3.780e-02_1.690e+02.h5, 0.341543
